All_within_Treatment	All_between_Treatment	Control_vs._Control	No_Tx_vs._No_Tx	Recovery_vs._Recovery	Experimental_vs._Experimental	Control_vs._No_Tx	Control_vs._Recovery	Control_vs._Experimental	No_Tx_vs._Recovery	No_Tx_vs._Experimental	Recovery_vs._Experimental
1	0.849530079671771							0.995915352192239			
0.981207083483918	0.797129186602871							0.924190576467491			
0.967741935483871	0.604506232023011							0.992949471210341			
0.989118282775583	0.568878008001433							0.995957661826499			
0.993892976923462	0.441352013570396							0.999691167387276			
1	0.477990257983042							0.99746096229529			
0.9921968787515	0.833918911382522							0.923684444050049			
0.964710547184774	0.607811154909157							0.999691167387276			
0.850549450549451	0.608976500723911							0.813892709766162			
0.991323907455013	0.464385801027557							0.999775935469415			
0.983739837398374	0.920465463862496							0.779110626438871			
0.993980784813057	0.99984756097561							1			
0.990237874575224	0.935748792270531							0.982977782690395			
0.983739837398374	1							0.850327408793265			
0.999511062217333	0.987463182539083							0.99977596056906			
0.814287044798361	0.914545966757442							0.864626462646265			
0.906042662481273	0.999695145187105							0.951285615010424			
0.999022363436392	0.934655864314379							0.999104043005936			
0.870048954161104	0.974949960574998							0.909437222636767			
0.704450041981528	0.999390383296502							0.844442839604246			
0.947603383458647	0.961021006844927							0.956578094620868			
0.891050963179712	0.897677512333019							0.900239988706414			
1	0.973386856972941							0.999775935469415			
0.898164594434577	0.963293377873846							0.921935508607799			
0.9456315485521	0.99984756097561							0.942212261885705			
0.999755501222494	0.967828241123039							0.999775935469415			
0.999849590133113	0.930505105887191							0.886864326074535			
0.999899279850934	0.99984756097561							0.99980270296932			
1	0.856415657363525							0.92256025286448			
0.999879081015719	0.999825738433388							1			
0.999593826157595	0.886655822007661							0.984792357184636			
1	1							0.839366639366639			
0.999837767683323	0.986376961545094							0.99980272243046			
1	0.83017044009158							0.895352311040929			
0.999883436297937	0.999825753615612							0.96038811643493			
0.999875505757859	0.883896491865488							0.999211045364892			
1	0.948102518272637							0.93574267076554			
0.932669683257918	1							0.860273608712977			
0.999398451011354	0.926465338759192							0.968478364695768			
0.893406630241679	0.872423466276375							0.948980500400677			
0.840039523521985	0.974934372089085							0.99980270296932			
0.963457587320223	0.942609864717251							0.942400703502858			
0.264587642949143	0.999825738433388							0.916180006870491			
1	0.945096395641241							0.99980270296932			
0.559094939410857	0.928029340208431										
0.95428843926698	0.999825738433388										
0.999849578820698	0.840962976472734										
0.999597159977844	0.999815413013382										
0.536009672189707	0.88303013847407										
0.91806917705937	0.999815430047988										
0.975629086586091	0.985213581599124										
0.909636120692334	0.712828065008152										
0.999899274778405	0.999815430047988										
0.9179703331442	0.872104107091052										
0.977727044935687	0.945061748509238										
0.999899274778405	0.999261856431076										
0.99951638254141	0.921233377173754										
0.998375964271214	0.865575019040366										
0.976261127596439	0.96131458762425										
0.999351175993512	0.917789291882556										
1	0.999815413013382										
0.9995337995338	0.935119685602001										
0.999502085018983	0.952782838234747										
1	0.999815413013382										
0.840540540540541	0.952384986867746										
0.975935036453085	0.999676846017127										
0.871535476718404	0.979664463650229										
1	0.99967689822294										
0.836053896836232	0.981299524564184										
0.980491395969449	0.928725551611332										
0.999879073704577	0.99967689822294										
0.898763082778306	0.953189960478366										
0.80902133580705	0.993625926352571										
0.999593743652244	1										
0.872542802790108	0.992695590953093										
0.937479151775078	0.907830783078308										
0.999593743652244	0.988958748658181										
0.965400110593254	0.992114075834504										
1	0.999676846017127										
0.973697752873234	0.990918437285812										
0.981946816296658	0.918835108534448										
0.994011976047904	0.999676846017127										
0.999837754522593	0.914774618816166										
0.546977816973068	0.999787347155768										
0.956250660467082	0.94277303503091										
0.999837754522593	0.99978736976398										
1	0.985513331933655										
0.999875498007968	0.903201956435193										
1	0.99978736976398										
0.97573677714561	0.938058945327988										
0.999883429503993	0.975460542055436										
0.999875498007968	0.999149659863945										
	0.964536273224886										
	0.893759597933827										
	0.971449111636028										
	0.964657156005522										
	0.999787347155768										
	0.967394578313253										
	0.923430321592649										
	0.999787347155768										
	0.85989678202793										
	0.999735519703782										
	0.886804913485669										
	1										
	0.976571651698555										
	0.878017789072427										
	0.999471109348142										
	0.896816263904871										
	0.961701196381675										
	0.998942498347654										
	0.928710734885265										
	0.819274212929584										
	0.964023308842159										
	0.932015889777241										
	0.999735519703782										
	0.935186309018085										
	0.936081950558754										
	0.999735519703782										
	0.873477592526901										
	0.999823008849558										
	0.880614406779661										
	1										
	0.985290254793801										
	0.867748228770921										
	0.999823024511105										
	0.886395055704643										
	0.945881748732105										
	0.999292223303548										
	0.918022775442756										
	0.837494605757968										
	0.962001375515818										
	0.909164021164021										
	0.999823008849558										
	0.924301528729573										
	0.93516555807324										
	0.999823008849558										
	0.972715868701652										
	0.999852049119692										
	0.985875438430183										
	1										
	0.994134467336315										
	0.957411504424779										
	0.999852060063614										
	0.974563628226167										
	0.995265492029246										
	0.999408327786406										
	0.994476792546997										
	0.981669287922338										
	0.994368231046931										
	0.994505281894517										
	1										
	0.995957356632869										
	0.973630831643002										
	0.999852049119692										
	0.946159936658749										
	0.999849973745405										
	0.961360049734589										
	1										
	0.988254534641689										
	0.944116416383839										
	0.9998499849985										
	0.710723004694836										
	0.987223142986289										
	0.9994000299985										
	0.976362662381144										
	0.926912119219812										
	0.987118495206031										
	0.725600249454319										
	0.999849973745405										
	0.760480220429049										
	0.933181369713877										
	0.999849973745405										
	0.971656333038087										
	0.99986401958118										
	0.986629576453697										
	1										
	0.992851844359026										
	0.955343878353579										
	0.999864028825889										
	0.968430826369545										
	0.995717840402754										
	0.999728094623071										
	0.994175068010882										
	0.946711498293341										
	0.996143617021277										
	0.993785373432471										
	0.99986401958118										
	0.991337915450522										
	0.940266493337666										
	0.99986401958118										
	0.838665038665039										
	0.999700194873332										
	0.87593853062943										
	1										
	0.974087161366313										
	0.860731362381305										
	0.999400479616307										
	0.885399449035813										
	0.952271442035815										
	0.998801318549595										
	0.922871423647018										
	0.788819875776398										
	0.941739254605169										
	0.895662244683091										
	0.999700194873332										
	0.921010660622849										
	0.905071921875687										
	0.999700194873332										
	0.947827244293605										
	0.999787527886965										
	0.966103689754605										
	1										
	0.984896161107615										
	0.935307827866523										
	0.999787550456766										
	0.952877967146695										
	0.985376020774251										
	0.999150382327952										
	0.982658959537572										
	0.914329566066695										
	0.975577219086711										
	0.981415033581746										
	0.999787527886965										
	0.983589280337248										
	0.927065750736016										
	0.999787527886965										
	0.797353660290522										
	0.999758803666184										
	0.792716733870968										
	1										
	0.978604540591941										
	0.84541590771099										
	0.999517665501025										
	0.859075326600574										
	0.948056562211327										
	0.999035563592526										
	0.882073381932418										
	0.755089684401726										
	0.949907235621521										
	0.873502449434932										
	0.999758803666184										
	0.907965575509883										
	0.906380881990638										
	0.999758803666184										
	0.94567539522676										
	0.999814281734609										
	0.962068777590059										
	0.999814298978644										
	0.986042240587695										
	0.931387554758009										
	0.999814298978644										
	0.954702239953456										
	0.98602357704993										
	0.999257333828444										
	0.977514099465319										
	0.919566602931804										
	0.975858030808035										
	0.97843595739153										
	0.999814281734609										
	0.981306403094112										
	0.927248332153106										
	0.999814281734609										
	0.961952026468155										
	0.999691167387276										
	0.984917472965282										
	1										
	0.983325754130666										
	0.942541285655794										
	0.999691215068705										
	0.969853313100658										
	0.996581845803266										
	0.998765241549622										
	0.995915352192239										
	0.924190576467491										
	0.992949471210341										
	0.995957661826499										
	0.999691167387276										
	0.99746096229529										
	0.923684444050049										
	0.999691167387276										
	0.813892709766162										
	0.999775935469415										
	0.779110626438871										
	1										
	0.982977782690395										
	0.850327408793265										
	0.99977596056906										
	0.864626462646265										
	0.951285615010424										
	0.999104043005936										
	0.909437222636767										
	0.844442839604246										
	0.956578094620868										
	0.900239988706414										
	0.999775935469415										
	0.921935508607799										
	0.942212261885705										
	0.999775935469415										
	0.886864326074535										
	0.99980270296932										
	0.92256025286448										
	1										
	0.984792357184636										
	0.839366639366639										
	0.99980272243046										
	0.895352311040929										
	0.96038811643493										
	0.999211045364892										
	0.93574267076554										
	0.860273608712977										
	0.968478364695768										
	0.948980500400677										
	0.99980270296932										
	0.942400703502858										
	0.916180006870491										
	0.99980270296932										
	0.905169654289372										
	0.933015276372223										
	0.915712506528464										
	0.938300125132352										
	0.925005013033888										
	0.516869996187571										
	0.877321865854387										
	0.635014126322846										
	0.63231961836613										
	0.581806775407779										
	0.855983772819473										
	0.905375037959308										
	0.856830866294589										
	0.864661654135338										
	0.887753799003959										
	0.826452410383189										
	0.881381381381381										
	0.847843371099185										
	0.899943788645306										
	0.830314208550161										
	0.879242806456244										
	0.888494541533762										
	0.787578609889432										
	0.779009989897856										
	0.759487590072058										
	0.926762194239398										
	0.949561872194913										
	0.922643907753768										
	0.956707369140125										
	0.945378895184136										
	0.877914904031046										
	0.869304654790247										
	0.909339695459968										
	0.902333018983968										
	0.888450273780721										
	0.828920375936263										
	0.835287081339713										
	0.889357622243528										
	0.834000119424374										
	0.798580134447446										
	0.837382250867625										
	0.960827530932225										
	0.908973986640667										
	0.95367683841921										
	0.928705636743215										
	0.879331999813928										
	0.917941585535466										
	0.89820527201346										
	0.918648382803911										
	0.902267063757369										
	0.883868609804011										
	0.919424297370807										
	0.881677987883239										
	0.916379066478076										
	0.909884238646483										
	0.930429163749933										
	0.999845643281624										
	0.892876272094269										
	0.999845655193703										
	0.99097721364123										
	0.92902767920511										
	0.999691310387405										
	0.949563826139957										
	0.928133857547773										
	0.999382716049383										
	0.893062995863565										
	0.926389976507439										
	0.96764241101663										
	0.9515070010284										
	1										
	0.902895855472901										
	0.979048209793583										
	0.999845643281624										
	0.9549543363318										
	0.999776511342049										
	0.98124508439712										
	1										
	0.984785005512679										
	0.907514450867052										
	0.999776536312849										
	0.937958009261341										
	0.98819567406173										
	0.999776586237712										
	0.953543121713882										
	0.920692141312185										
	0.987501346837625										
	0.988154554855692										
	0.999776511342049										
	0.944682807232608										
	0.918835712286594										
	0.999776511342049										
	0.879033951697585										
	0.999769346096183										
	0.929358193341948										
	1										
	0.980891719745223										
	0.90966822956852										
	0.999769372693727										
	0.926519462781698										
	0.965924627519719										
	0.999077703481669										
	0.918359251031418										
	0.893172454384932										
	0.967344218593802										
	0.965707753857878										
	0.999769346096183										
	0.926508170061179										
	0.937815873529293										
	0.999769346096183										
	0.876847290640394										
	0.9997557997558										
	0.745212428662017										
	1										
	0.987486463722777										
	0.840786901270772										
	0.999755829569039										
	0.858499348352262										
	0.871772928255598										
	0.999023556694739										
	0.802887531847778										
	0.856608954313172										
	0.942736446843464										
	0.882330002437241										
	1										
	0.827105938054843										
	0.970064324591786										
	0.9997557997558										
	0.885115026689971										
	0.999945539701558										
	0.898248465149874										
	1										
	0.995114669561677										
	0.917731949579083										
	0.999945541184479										
	0.916310128353793										
	0.95376294672841										
	0.999782176600321										
	0.908037776234017										
	0.898811381918598										
	0.986722797927461										
	0.921588615466166										
	0.999945539701558										
	0.909723640008166										
	0.948774296214906										
	0.999945539701558										
	0.95644591091209										
	0.999871803089546										
	0.955998447004012										
	1										
	0.990713649662893										
	0.945498128600866										
	0.999871811306243										
	0.961100536424987										
	0.969764490198843										
	0.999487310945911										
	0.940506565436555										
	0.955754799727122										
	0.976526705579615										
	0.970851536202822										
	0.999871803089546										
	0.939308828916839										
	0.978776489909358										
	0.999871803089546										
	0.893968082228834										
	0.999879285369387										
	0.83203577936061										
	1										
	0.989693810294206										
	0.90398448234058										
	0.999758585309916										
	0.920835844886478										
	0.897424633463291										
	0.999517228893851										
	0.828303881588884										
	0.863278886872353										
	0.970769230769231										
	0.923510884989444										
	0.999879285369387										
	0.87266850517451										
	0.956052712228011										
	0.999879285369387										
	0.798211829436039										
	0.999775935469415										
	0.798982188295165										
	1										
	0.985851663534873										
	0.780168381665108										
	0.99977596056906										
	0.830603060306031										
	0.933425990271022										
	0.999104043005936										
	0.839296233750933										
	0.717050624684047										
	0.949881183841002										
	0.852336360641852										
	1										
	0.8575208005828										
	0.95862013766608										
	0.999775935469415										
	0.951414272057583										
	0.999835647957926										
	0.971036508177629										
	1										
	0.98746948738812										
	0.883717501351551										
	0.999835661462613										
	0.948945528806504										
	0.984448677513038										
	0.999342753861321										
	0.947815787640215										
	0.954944411936805										
	0.979361651067915										
	0.979750142892137										
	0.999835647957926										
	0.943459282498977										
	0.976763132726435										
	0.999835647957926										
	0.897320244096577										
	0.999788628196998										
	0.855768102335407										
	0.999788650533657										
	0.986016904935824										
	0.91485260770975										
	0.999788650533657										
	0.929425206538935										
	0.915541001500887										
	0.999154780771262										
	0.873302819339205										
	0.918375860390739										
	0.95058198897284										
	0.907375958140175										
	0.999788628196998										
	0.879325243265582										
	0.908321579689704										
	0.999788628196998										
	0.905999482803207										
	0.999797036736351										
	0.935987151542962										
	1										
	0.982957393483709										
	0.930124223602484										
	0.999797057331304										
	0.948764472092621										
	0.962703648848795										
	0.999188394034696										
	0.921639953014285										
	0.908223350253807										
	0.965246416650304										
	0.951756165742369										
	0.999797036736351										
	0.920545003517346										
	0.967664763080722										
	0.999797036736351										
	0.886805280154099										
	0.999833845642602										
	0.903654993118214										
	1										
	0.987662444481										
	0.625921345535494										
	0.99983385944509										
	0.893884963088706										
	0.958232730237371										
	0.999335548172758										
	0.910828025477707										
	0.853048708574124										
	0.96782278276336										
	0.933913471800345										
	0.999833845642602										
	0.903192655522061										
	0.914730061568027										
	0.999833845642602										
	0.795824011931394										
	0.999743458183684										
	0.795265348595213										
	1										
	0.978779840848806										
	0.683610867659947										
	0.999743491086315										
	0.82968231389284										
	0.878625678119349										
	0.99897422746506										
	0.828792175235277										
	0.746166548714319										
	0.93996062992126										
	0.833109686397296										
	0.999743458183684										
	0.867820929020881										
	0.942660742727806										
	0.999743458183684										
	0.912478632478632										
	0.999832439678284										
	0.95255175240828										
	0.999832453715339										
	0.987061458074148										
	0.914984587849259										
	0.999832453715339										
	0.419896948077685										
	0.972066687637622										
	0.999329927129575										
	0.93748463456608										
	0.92454173340452										
	0.970003260515161										
	0.433329211491694										
	0.999832439678284										
	0.573613832456774										
	0.94928209157797										
	0.999832439678284										
	0.636228324774875										
	0.999744343602199										
	0.823151334155684										
	1										
	0.979607250755287										
	0.804887194550341										
	0.999744376278119										
	0.810768575081688										
	0.923835675831918										
	0.998977766419627										
	0.889326765188834										
	0.793157564344005										
	0.961496014714899										
	0.878697637482629										
	0.999744343602199										
	0.906717911762351										
	0.936026795059661										
	0.999744343602199										
	0.75521535654795										
	0.999713999714										
	0.801139092842929										
	1										
	0.97469777902727										
	0.704831586579659										
	0.999714040606234										
	0.801252033321832										
	0.889596602972399										
	0.998856489422527										
	0.882532936676583										
	0.763639415813329										
	0.930648464163822										
	0.852676260482452										
	0.999713999714										
	0.878830544972668										
	0.933289958794188										
	0.999713999714										

